,crn,date,subj,sub_num,course,location,section,description,instructor,credit
5734,37033,"7:30 - 8:50 AM, T",PHY,007A,PHY 007A,RESSLR 66,C11,General Physics,"Berry,Wells",4.0
5735,37033,"10:30 - 12:50 PM, MW",PHY,007A,PHY 007A,EPHSCI 2322,C11,General Physics,"Berry,Wells",4.0
5736,37034,"9:00 - 10:20 AM, T",PHY,007A,PHY 007A,RESSLR 66,D01,General Physics,"Berry,Wells",4.0
5737,37034,"10:30 - 12:50 PM, TR",PHY,007A,PHY 007A,EPHSCI 2322,D01,General Physics,"Berry,Wells",4.0
5738,37035,"9:00 - 10:20 AM, T",PHY,007A,PHY 007A,RESSLR 66,D02,General Physics,"Berry,Wells",4.0
5739,37035,"2:10 - 4:30 PM, TF",PHY,007A,PHY 007A,EPHSCI 2322,D02,General Physics,"Berry,Wells",4.0
5740,37036,"9:00 - 10:20 AM, T",PHY,007A,PHY 007A,RESSLR 66,D03,General Physics,"Berry,Wells",4.0
5741,37036,"4:40 - 7:00 PM, TR",PHY,007A,PHY 007A,EPHSCI 2322,D03,General Physics,"Berry,Wells",4.0
5742,37037,"9:00 - 10:20 AM, T",PHY,007A,PHY 007A,RESSLR 66,D04,General Physics,"Berry,Wells",4.0
5743,37037,"7:10 - 9:30 PM, TR",PHY,007A,PHY 007A,EPHSCI 2322,D04,General Physics,"Berry,Wells",4.0
5744,37038,"9:00 - 10:20 AM, T",PHY,007A,PHY 007A,RESSLR 66,D05,General Physics,"Berry,Wells",4.0
5745,37038,"8:00 - 10:20 AM, WF",PHY,007A,PHY 007A,EPHSCI 2322,D05,General Physics,"Berry,Wells",4.0
5746,37039,"9:00 - 10:20 AM, T",PHY,007A,PHY 007A,RESSLR 66,D06,General Physics,"Berry,Wells",4.0
5747,37039,"10:30 - 12:50 PM, F",PHY,007A,PHY 007A,EPHSCI 2322,D06,General Physics,"Berry,Wells",4.0
5748,37039,"2:10 - 4:30 PM, W",PHY,007A,PHY 007A,EPHSCI 2322,D06,General Physics,"Berry,Wells",4.0
5749,37040,"9:00 - 10:20 AM, T",PHY,007A,PHY 007A,RESSLR 66,D07,General Physics,"Berry,Wells",4.0
5750,37040,"2:10 - 4:30 PM, MR",PHY,007A,PHY 007A,EPHSCI 2322,D07,General Physics,"Berry,Wells",4.0
5751,37041,"9:00 - 10:20 AM, T",PHY,007A,PHY 007A,RESSLR 66,D08,General Physics,"Berry,Wells",4.0
5752,37041,"4:40 - 7:00 PM, MW",PHY,007A,PHY 007A,EPHSCI 2322,D08,General Physics,"Berry,Wells",4.0
5753,37042,"9:00 - 10:20 AM, T",PHY,007A,PHY 007A,RESSLR 66,D09,General Physics,"Berry,Wells",4.0
5754,37042,"7:10 - 9:30 PM, MW",PHY,007A,PHY 007A,EPHSCI 2322,D09,General Physics,"Berry,Wells",4.0
5755,37043,"8:00 - 10:20 AM, MR",PHY,007A,PHY 007A,EPHSCI 2322,D10,General Physics,"Berry,Wells",4.0
5756,37043,"9:00 - 10:20 AM, T",PHY,007A,PHY 007A,RESSLR 66,D10,General Physics,"Berry,Wells",4.0
5757,37044,"9:00 - 10:20 AM, T",PHY,007A,PHY 007A,RESSLR 66,D11,General Physics,"Berry,Wells",4.0
5758,37044,"10:30 - 12:50 PM, MW",PHY,007A,PHY 007A,EPHSCI 2322,D11,General Physics,"Berry,Wells",4.0
5759,37045,"7:30 - 8:50 AM, W",PHY,007B,PHY 007B,RESSLR 66,A01,General Physics,"Cohen,Zhabinskaya",4.0
5760,37045,"10:30 - 12:50 PM, WF",PHY,007B,PHY 007B,EPHSCI 2307,A01,General Physics,"Cohen,Zhabinskaya",4.0
5761,37046,"7:30 - 8:50 AM, W",PHY,007B,PHY 007B,RESSLR 66,A02,General Physics,"Cohen,Zhabinskaya",4.0
5762,37046,"2:10 - 4:30 PM, MW",PHY,007B,PHY 007B,EPHSCI 2307,A02,General Physics,"Cohen,Zhabinskaya",4.0
5763,37047,"7:30 - 8:50 AM, W",PHY,007B,PHY 007B,RESSLR 66,A03,General Physics,"Cohen,Zhabinskaya",4.0
5764,37047,"4:40 - 7:00 PM, MW",PHY,007B,PHY 007B,EPHSCI 2307,A03,General Physics,"Cohen,Zhabinskaya",4.0
5765,37048,"7:30 - 8:50 AM, W",PHY,007B,PHY 007B,RESSLR 66,A04,General Physics,"Cohen,Zhabinskaya",4.0
5766,37048,"7:10 - 9:30 PM, MW",PHY,007B,PHY 007B,EPHSCI 2307,A04,General Physics,"Cohen,Zhabinskaya",4.0
5767,37049,"7:30 - 8:50 AM, W",PHY,007B,PHY 007B,RESSLR 66,A05,General Physics,"Cohen,Zhabinskaya",4.0
5768,37049,"8:00 - 10:20 AM, MR",PHY,007B,PHY 007B,EPHSCI 2307,A05,General Physics,"Cohen,Zhabinskaya",4.0
5769,37050,"7:30 - 8:50 AM, W",PHY,007B,PHY 007B,RESSLR 66,A06,General Physics,"Cohen,Zhabinskaya",4.0
5770,37050,"10:30 - 12:50 PM, TR",PHY,007B,PHY 007B,EPHSCI 2307,A06,General Physics,"Cohen,Zhabinskaya",4.0
5771,37051,"7:30 - 8:50 AM, W",PHY,007B,PHY 007B,RESSLR 66,A07,General Physics,"Cohen,Zhabinskaya",4.0
5772,37051,"10:30 - 12:50 PM, M",PHY,007B,PHY 007B,EPHSCI 2307,A07,General Physics,"Cohen,Zhabinskaya",4.0
5773,37051,"2:10 - 4:30 PM, R",PHY,007B,PHY 007B,EPHSCI 2307,A07,General Physics,"Cohen,Zhabinskaya",4.0
5774,37052,"7:30 - 8:50 AM, W",PHY,007B,PHY 007B,RESSLR 66,A08,General Physics,"Cohen,Zhabinskaya",4.0
5775,37052,"4:40 - 7:00 PM, TR",PHY,007B,PHY 007B,EPHSCI 2307,A08,General Physics,"Cohen,Zhabinskaya",4.0
5776,37053,"7:30 - 8:50 AM, W",PHY,007B,PHY 007B,RESSLR 66,A09,General Physics,"Cohen,Zhabinskaya",4.0
5777,37053,"7:10 - 9:30 PM, TR",PHY,007B,PHY 007B,EPHSCI 2307,A09,General Physics,"Cohen,Zhabinskaya",4.0
5778,37054,"7:30 - 8:50 AM, W",PHY,007B,PHY 007B,RESSLR 66,A10,General Physics,"Cohen,Zhabinskaya",4.0
5779,37054,"8:00 - 10:20 AM, TF",PHY,007B,PHY 007B,EPHSCI 2307,A10,General Physics,"Cohen,Zhabinskaya",4.0
5780,37055,"2:10 - 4:30 PM, TF",PHY,007B,PHY 007B,EPHSCI 2307,A11,General Physics,"Cohen,Zhabinskaya",4.0
5781,37055,"7:30 - 8:50 AM, W",PHY,007B,PHY 007B,RESSLR 66,A11,General Physics,"Cohen,Zhabinskaya",4.0
5782,37056,"9:00 - 10:20 AM, W",PHY,007B,PHY 007B,RESSLR 66,B01,General Physics,"Cohen,Zhabinskaya",4.0
5783,37056,"10:30 - 12:50 PM, WF",PHY,007B,PHY 007B,EPHSCI 2307,B01,General Physics,"Cohen,Zhabinskaya",4.0
5784,37057,"9:00 - 10:20 AM, W",PHY,007B,PHY 007B,RESSLR 66,B02,General Physics,"Cohen,Zhabinskaya",4.0
5785,37057,"2:10 - 4:30 PM, MW",PHY,007B,PHY 007B,EPHSCI 2307,B02,General Physics,"Cohen,Zhabinskaya",4.0
5786,37058,"9:00 - 10:20 AM, W",PHY,007B,PHY 007B,RESSLR 66,B03,General Physics,"Cohen,Zhabinskaya",4.0
5787,37058,"4:40 - 7:00 PM, MW",PHY,007B,PHY 007B,EPHSCI 2307,B03,General Physics,"Cohen,Zhabinskaya",4.0
5788,37059,"9:00 - 10:20 AM, W",PHY,007B,PHY 007B,RESSLR 66,B04,General Physics,"Cohen,Zhabinskaya",4.0
5789,37059,"7:10 - 9:30 PM, MW",PHY,007B,PHY 007B,EPHSCI 2307,B04,General Physics,"Cohen,Zhabinskaya",4.0
5790,37060,"8:00 - 10:20 AM, MR",PHY,007B,PHY 007B,EPHSCI 2307,B05,General Physics,"Cohen,Zhabinskaya",4.0
5791,37060,"9:00 - 10:20 AM, W",PHY,007B,PHY 007B,RESSLR 66,B05,General Physics,"Cohen,Zhabinskaya",4.0
5792,37061,"9:00 - 10:20 AM, W",PHY,007B,PHY 007B,RESSLR 66,B06,General Physics,"Cohen,Zhabinskaya",4.0
5793,37061,"10:30 - 12:50 PM, TR",PHY,007B,PHY 007B,EPHSCI 2307,B06,General Physics,"Cohen,Zhabinskaya",4.0
5794,37062,"9:00 - 10:20 AM, W",PHY,007B,PHY 007B,RESSLR 66,B07,General Physics,"Cohen,Zhabinskaya",4.0
5795,37062,"10:30 - 12:50 PM, M",PHY,007B,PHY 007B,EPHSCI 2307,B07,General Physics,"Cohen,Zhabinskaya",4.0
5796,37062,"2:10 - 4:30 PM, R",PHY,007B,PHY 007B,EPHSCI 2307,B07,General Physics,"Cohen,Zhabinskaya",4.0
5797,37063,"9:00 - 10:20 AM, W",PHY,007B,PHY 007B,RESSLR 66,B08,General Physics,"Cohen,Zhabinskaya",4.0
5798,37063,"4:40 - 7:00 PM, TR",PHY,007B,PHY 007B,EPHSCI 2307,B08,General Physics,"Cohen,Zhabinskaya",4.0
5799,37064,"9:00 - 10:20 AM, W",PHY,007B,PHY 007B,RESSLR 66,B09,General Physics,"Cohen,Zhabinskaya",4.0
5800,37064,"7:10 - 9:30 PM, TR",PHY,007B,PHY 007B,EPHSCI 2307,B09,General Physics,"Cohen,Zhabinskaya",4.0
5801,37065,"8:00 - 10:20 AM, TF",PHY,007B,PHY 007B,EPHSCI 2307,B10,General Physics,"Cohen,Zhabinskaya",4.0
5802,37065,"9:00 - 10:20 AM, W",PHY,007B,PHY 007B,RESSLR 66,B10,General Physics,"Cohen,Zhabinskaya",4.0
5803,37066,"9:00 - 10:20 AM, W",PHY,007B,PHY 007B,RESSLR 66,B11,General Physics,"Cohen,The Staff,Zhabinskaya",4.0
5804,37066,"2:10 - 4:30 PM, TF",PHY,007B,PHY 007B,EPHSCI 2307,B11,General Physics,"Cohen,The Staff,Zhabinskaya",4.0
5805,37067,"7:30 - 8:50 AM, R",PHY,007B,PHY 007B,RESSLR 66,C01,General Physics,"Prater,Zhabinskaya",4.0
5806,37067,"10:30 - 12:50 PM, MR",PHY,007B,PHY 007B,EPHSCI 2317,C01,General Physics,"Prater,Zhabinskaya",4.0
5807,37068,"7:30 - 8:50 AM, R",PHY,007B,PHY 007B,RESSLR 66,C02,General Physics,"Prater,Zhabinskaya",4.0
5808,37068,"2:10 - 4:30 PM, TR",PHY,007B,PHY 007B,EPHSCI 2317,C02,General Physics,"Prater,Zhabinskaya",4.0
5809,37069,"7:30 - 8:50 AM, R",PHY,007B,PHY 007B,RESSLR 66,C03,General Physics,"Prater,Zhabinskaya",4.0
5810,37069,"4:40 - 7:00 PM, TR",PHY,007B,PHY 007B,EPHSCI 2317,C03,General Physics,"Prater,Zhabinskaya",4.0
5811,37070,"7:30 - 8:50 AM, R",PHY,007B,PHY 007B,RESSLR 66,C04,General Physics,"Prater,Zhabinskaya",4.0
5812,37070,"7:10 - 9:30 PM, TR",PHY,007B,PHY 007B,EPHSCI 2317,C04,General Physics,"Prater,Zhabinskaya",4.0
5813,37071,"7:30 - 8:50 AM, R",PHY,007B,PHY 007B,RESSLR 66,C05,General Physics,"Prater,Zhabinskaya",4.0
5814,37071,"10:30 - 12:50 PM, TF",PHY,007B,PHY 007B,EPHSCI 2317,C05,General Physics,"Prater,Zhabinskaya",4.0
5815,37072,"7:30 - 8:50 AM, R",PHY,007B,PHY 007B,RESSLR 66,C06,General Physics,"Prater,Zhabinskaya",4.0
5816,37072,"8:00 - 10:20 AM, MW",PHY,007B,PHY 007B,EPHSCI 2317,C06,General Physics,"Prater,Zhabinskaya",4.0
5817,37073,"7:30 - 8:50 AM, R",PHY,007B,PHY 007B,RESSLR 66,C07,General Physics,"Prater,Zhabinskaya",4.0
5818,37073,"2:10 - 4:30 PM, MW",PHY,007B,PHY 007B,EPHSCI 2317,C07,General Physics,"Prater,Zhabinskaya",4.0
5819,37074,"7:30 - 8:50 AM, R",PHY,007B,PHY 007B,RESSLR 66,C08,General Physics,"Prater,Zhabinskaya",4.0
5820,37074,"4:40 - 7:00 PM, MW",PHY,007B,PHY 007B,EPHSCI 2317,C08,General Physics,"Prater,Zhabinskaya",4.0
5821,37075,"7:30 - 8:50 AM, R",PHY,007B,PHY 007B,RESSLR 66,C09,General Physics,"Prater,Zhabinskaya",4.0
5822,37075,"7:10 - 9:30 PM, MW",PHY,007B,PHY 007B,EPHSCI 2317,C09,General Physics,"Prater,Zhabinskaya",4.0
5823,37076,"7:30 - 8:50 AM, R",PHY,007B,PHY 007B,RESSLR 66,C10,General Physics,"Prater,Zhabinskaya",4.0
5824,37076,"8:00 - 10:20 AM, TF",PHY,007B,PHY 007B,EPHSCI 2317,C10,General Physics,"Prater,Zhabinskaya",4.0
5825,37077,"7:30 - 8:50 AM, R",PHY,007B,PHY 007B,RESSLR 66,C11,General Physics,"Prater,Zhabinskaya",4.0
5826,37077,"10:30 - 12:50 PM, W",PHY,007B,PHY 007B,EPHSCI 2317,C11,General Physics,"Prater,Zhabinskaya",4.0
5827,37077,"2:10 - 4:30 PM, F",PHY,007B,PHY 007B,EPHSCI 2317,C11,General Physics,"Prater,Zhabinskaya",4.0
5828,37078,"9:00 - 10:20 AM, R",PHY,007B,PHY 007B,RESSLR 66,D01,General Physics,"Prater,Zhabinskaya",4.0
5829,37078,"10:30 - 12:50 PM, MR",PHY,007B,PHY 007B,EPHSCI 2317,D01,General Physics,"Prater,Zhabinskaya",4.0
5830,37079,"9:00 - 10:20 AM, R",PHY,007B,PHY 007B,RESSLR 66,D02,General Physics,"Prater,Zhabinskaya",4.0
5831,37079,"2:10 - 4:30 PM, TR",PHY,007B,PHY 007B,EPHSCI 2317,D02,General Physics,"Prater,Zhabinskaya",4.0
5832,37080,"9:00 - 10:20 AM, R",PHY,007B,PHY 007B,RESSLR 66,D03,General Physics,"Prater,Zhabinskaya",4.0
5833,37080,"4:40 - 7:00 PM, TR",PHY,007B,PHY 007B,EPHSCI 2317,D03,General Physics,"Prater,Zhabinskaya",4.0
5834,37081,"9:00 - 10:20 AM, R",PHY,007B,PHY 007B,RESSLR 66,D04,General Physics,"Prater,Zhabinskaya",4.0
5835,37081,"7:10 - 9:30 PM, TR",PHY,007B,PHY 007B,EPHSCI 2317,D04,General Physics,"Prater,Zhabinskaya",4.0
5836,37082,"9:00 - 10:20 AM, R",PHY,007B,PHY 007B,RESSLR 66,D05,General Physics,"Prater,Zhabinskaya",4.0
5837,37082,"10:30 - 12:50 PM, TF",PHY,007B,PHY 007B,EPHSCI 2317,D05,General Physics,"Prater,Zhabinskaya",4.0
5838,37083,"8:00 - 10:20 AM, MW",PHY,007B,PHY 007B,EPHSCI 2317,D06,General Physics,"Prater,Zhabinskaya",4.0
5839,37083,"9:00 - 10:20 AM, R",PHY,007B,PHY 007B,RESSLR 66,D06,General Physics,"Prater,Zhabinskaya",4.0
5840,37084,"9:00 - 10:20 AM, R",PHY,007B,PHY 007B,RESSLR 66,D07,General Physics,"Prater,Zhabinskaya",4.0
5841,37084,"2:10 - 4:30 PM, MW",PHY,007B,PHY 007B,EPHSCI 2317,D07,General Physics,"Prater,Zhabinskaya",4.0
5842,37085,"9:00 - 10:20 AM, R",PHY,007B,PHY 007B,RESSLR 66,D08,General Physics,"Prater,Zhabinskaya",4.0
5843,37085,"4:40 - 7:00 PM, MW",PHY,007B,PHY 007B,EPHSCI 2317,D08,General Physics,"Prater,Zhabinskaya",4.0
5844,37086,"7:10 - 9:30 PM, MW",PHY,007B,PHY 007B,EPHSCI 2317,D09,General Physics,"Prater,Zhabinskaya",4.0
5845,37086,"9:00 - 10:20 AM, R",PHY,007B,PHY 007B,RESSLR 66,D09,General Physics,"Prater,Zhabinskaya",4.0
5846,37087,"8:00 - 10:20 AM, TF",PHY,007B,PHY 007B,EPHSCI 2317,D10,General Physics,"Prater,Zhabinskaya",4.0
5847,37087,"9:00 - 10:20 AM, R",PHY,007B,PHY 007B,RESSLR 66,D10,General Physics,"Prater,Zhabinskaya",4.0
5848,37088,"9:00 - 10:20 AM, R",PHY,007B,PHY 007B,RESSLR 66,D11,General Physics,"Prater,Zhabinskaya",4.0
5849,37088,"10:30 - 12:50 PM, W",PHY,007B,PHY 007B,EPHSCI 2317,D11,General Physics,"Prater,Zhabinskaya",4.0
5850,37088,"2:10 - 4:30 PM, F",PHY,007B,PHY 007B,EPHSCI 2317,D11,General Physics,"Prater,Zhabinskaya",4.0
5851,37089,"7:30 - 8:50 AM, F",PHY,007C,PHY 007C,RESSLR 66,A01,General Physics,"Arrais Nobre,Mitchell",4.0
5852,37089,"10:30 - 12:50 PM, TF",PHY,007C,PHY 007C,EPHSCI 2312,A01,General Physics,"Arrais Nobre,Mitchell",4.0
5853,37090,"7:30 - 8:50 AM, F",PHY,007C,PHY 007C,RESSLR 66,A02,General Physics,"Arrais Nobre,Mitchell",4.0
5854,37090,"2:10 - 4:30 PM, WF",PHY,007C,PHY 007C,EPHSCI 2312,A02,General Physics,"Arrais Nobre,Mitchell",4.0
5855,37091,"7:30 - 8:50 AM, F",PHY,007C,PHY 007C,RESSLR 66,A03,General Physics,"Arrais Nobre,Mitchell",4.0
5856,37091,"8:00 - 10:20 AM, MW",PHY,007C,PHY 007C,EPHSCI 2312,A03,General Physics,"Arrais Nobre,Mitchell",4.0
5857,37092,"7:30 - 8:50 AM, F",PHY,007C,PHY 007C,RESSLR 66,A04,General Physics,"Arrais Nobre,Mitchell",4.0
5858,37092,"10:30 - 12:50 PM, MW",PHY,007C,PHY 007C,EPHSCI 2312,A04,General Physics,"Arrais Nobre,Mitchell",4.0
5859,37093,"7:30 - 8:50 AM, F",PHY,007C,PHY 007C,RESSLR 66,A05,General Physics,"Arrais Nobre,Mitchell",4.0
5860,37093,"10:30 - 12:50 PM, R",PHY,007C,PHY 007C,EPHSCI 2312,A05,General Physics,"Arrais Nobre,Mitchell",4.0
5861,37093,"2:10 - 4:30 PM, M",PHY,007C,PHY 007C,EPHSCI 2312,A05,General Physics,"Arrais Nobre,Mitchell",4.0
5862,37094,"7:30 - 8:50 AM, F",PHY,007C,PHY 007C,RESSLR 66,A06,General Physics,"Arrais Nobre,Mitchell,The Staff",4.0
5863,37094,"4:40 - 7:00 PM, MW",PHY,007C,PHY 007C,EPHSCI 2312,A06,General Physics,"Arrais Nobre,Mitchell,The Staff",4.0
5864,37095,"7:30 - 8:50 AM, F",PHY,007C,PHY 007C,RESSLR 66,A07,General Physics,"Arrais Nobre,Mitchell",4.0
5865,37095,"8:00 - 10:20 AM, TR",PHY,007C,PHY 007C,EPHSCI 2312,A07,General Physics,"Arrais Nobre,Mitchell",4.0
5866,37096,"7:30 - 8:50 AM, F",PHY,007C,PHY 007C,RESSLR 66,A08,General Physics,"Arrais Nobre,Mitchell",4.0
5867,37096,"2:10 - 4:30 PM, TR",PHY,007C,PHY 007C,EPHSCI 2312,A08,General Physics,"Arrais Nobre,Mitchell",4.0
5868,37097,"7:30 - 8:50 AM, F",PHY,007C,PHY 007C,RESSLR 66,A09,General Physics,"Arrais Nobre,Mitchell",4.0
5869,37097,"4:40 - 7:00 PM, TR",PHY,007C,PHY 007C,EPHSCI 2312,A09,General Physics,"Arrais Nobre,Mitchell",4.0
5870,37098,"7:30 - 8:50 AM, F",PHY,007C,PHY 007C,RESSLR 66,A10,General Physics,"Arrais Nobre,Mitchell",4.0
5871,37098,"7:10 - 9:30 PM, MW",PHY,007C,PHY 007C,EPHSCI 2312,A10,General Physics,"Arrais Nobre,Mitchell",4.0
5872,37099,"7:30 - 8:50 AM, F",PHY,007C,PHY 007C,RESSLR 66,A11,General Physics,"Arrais Nobre,Mitchell",4.0
5873,37099,"7:10 - 9:30 PM, TR",PHY,007C,PHY 007C,EPHSCI 2312,A11,General Physics,"Arrais Nobre,Mitchell",4.0
5874,37100,"9:00 - 10:20 AM, F",PHY,007C,PHY 007C,RESSLR 66,B01,General Physics,"Arrais Nobre,Mitchell",4.0
5875,37100,"10:30 - 12:50 PM, TF",PHY,007C,PHY 007C,EPHSCI 2312,B01,General Physics,"Arrais Nobre,Mitchell",4.0
5876,37101,"9:00 - 10:20 AM, F",PHY,007C,PHY 007C,RESSLR 66,B02,General Physics,"Arrais Nobre,Mitchell",4.0
5877,37101,"2:10 - 4:30 PM, WF",PHY,007C,PHY 007C,EPHSCI 2312,B02,General Physics,"Arrais Nobre,Mitchell",4.0
5878,37102,"8:00 - 10:20 AM, MW",PHY,007C,PHY 007C,EPHSCI 2312,B03,General Physics,"Arrais Nobre,Mitchell",4.0
5879,37102,"9:00 - 10:20 AM, F",PHY,007C,PHY 007C,RESSLR 66,B03,General Physics,"Arrais Nobre,Mitchell",4.0
5880,37103,"9:00 - 10:20 AM, F",PHY,007C,PHY 007C,RESSLR 66,B04,General Physics,"Arrais Nobre,Mitchell",4.0
5881,37103,"10:30 - 12:50 PM, MW",PHY,007C,PHY 007C,EPHSCI 2312,B04,General Physics,"Arrais Nobre,Mitchell",4.0
5882,37104,"9:00 - 10:20 AM, F",PHY,007C,PHY 007C,RESSLR 66,B05,General Physics,"Arrais Nobre,Mitchell",4.0
5883,37104,"10:30 - 12:50 PM, R",PHY,007C,PHY 007C,EPHSCI 2312,B05,General Physics,"Arrais Nobre,Mitchell",4.0
5884,37104,"2:10 - 4:30 PM, M",PHY,007C,PHY 007C,EPHSCI 2312,B05,General Physics,"Arrais Nobre,Mitchell",4.0
5885,37105,"9:00 - 10:20 AM, F",PHY,007C,PHY 007C,RESSLR 66,B06,General Physics,"Arrais Nobre,Mitchell",4.0
5886,37105,"4:40 - 7:00 PM, MW",PHY,007C,PHY 007C,EPHSCI 2312,B06,General Physics,"Arrais Nobre,Mitchell",4.0
5887,37106,"8:00 - 10:20 AM, TR",PHY,007C,PHY 007C,EPHSCI 2312,B07,General Physics,"Arrais Nobre,Mitchell",4.0
5888,37106,"9:00 - 10:20 AM, F",PHY,007C,PHY 007C,RESSLR 66,B07,General Physics,"Arrais Nobre,Mitchell",4.0
5889,37107,"9:00 - 10:20 AM, F",PHY,007C,PHY 007C,RESSLR 66,B08,General Physics,"Arrais Nobre,Mitchell",4.0
5890,37107,"2:10 - 4:30 PM, TR",PHY,007C,PHY 007C,EPHSCI 2312,B08,General Physics,"Arrais Nobre,Mitchell",4.0
5891,37108,"9:00 - 10:20 AM, F",PHY,007C,PHY 007C,RESSLR 66,B09,General Physics,"Arrais Nobre,Mitchell",4.0
5892,37108,"4:40 - 7:00 PM, TR",PHY,007C,PHY 007C,EPHSCI 2312,B09,General Physics,"Arrais Nobre,Mitchell",4.0
5893,37109,"9:00 - 10:20 AM, F",PHY,007C,PHY 007C,RESSLR 66,B10,General Physics,"Arrais Nobre,Mitchell",4.0
5894,37109,"7:10 - 9:30 PM, MW",PHY,007C,PHY 007C,EPHSCI 2312,B10,General Physics,"Arrais Nobre,Mitchell",4.0
5895,37110,"7:10 - 9:30 PM, TR",PHY,007C,PHY 007C,EPHSCI 2312,B11,General Physics,"Arrais Nobre,Mitchell",4.0
5896,37110,"9:00 - 10:20 AM, F",PHY,007C,PHY 007C,RESSLR 66,B11,General Physics,"Arrais Nobre,Mitchell",4.0
5897,45153,"5:10 - 6:00 PM, W",PHY,009A,PHY 009A,BAINER 1060,A01,Classical Physics,"Nourbakhsh, E",5.0
5898,45153,"11:00 - 11:50 AM, MWF",PHY,009A,PHY 009A,RESSLR 66,A01,Classical Physics,"Nourbakhsh, E",5.0
5899,45153,"10:30 - 12:50 PM, T",PHY,009A,PHY 009A,RESSLR 162,A01,Classical Physics,"Nourbakhsh, E",5.0
5900,45154,"6:10 - 7:00 PM, W",PHY,009A,PHY 009A,BAINER 1060,A02,Classical Physics,"Nourbakhsh, E",5.0
5901,45154,"1:10 - 3:30 PM, T",PHY,009A,PHY 009A,RESSLR 162,A02,Classical Physics,"Nourbakhsh, E",5.0
5902,45154,"11:00 - 11:50 AM, MWF",PHY,009A,PHY 009A,RESSLR 66,A02,Classical Physics,"Nourbakhsh, E",5.0
5903,45155,"7:10 - 8:00 PM, W",PHY,009A,PHY 009A,BAINER 1060,A03,Classical Physics,"Nourbakhsh, E",5.0
5904,45155,"3:40 - 6:00 PM, T",PHY,009A,PHY 009A,RESSLR 162,A03,Classical Physics,"Nourbakhsh, E",5.0
5905,45155,"11:00 - 11:50 AM, MWF",PHY,009A,PHY 009A,RESSLR 66,A03,Classical Physics,"Nourbakhsh, E",5.0
5906,45156,"6:10 - 8:30 PM, T",PHY,009A,PHY 009A,RESSLR 162,A04,Classical Physics,"Nourbakhsh, E",5.0
5907,45156,"8:10 - 9:00 PM, W",PHY,009A,PHY 009A,BAINER 1060,A04,Classical Physics,"Nourbakhsh, E",5.0
5908,45156,"11:00 - 11:50 AM, MWF",PHY,009A,PHY 009A,RESSLR 66,A04,Classical Physics,"Nourbakhsh, E",5.0
5909,45157,"5:10 - 6:00 PM, R",PHY,009A,PHY 009A,PHYSIC 140,A05,Classical Physics,"Nourbakhsh, E",5.0
5910,45157,"11:00 - 11:50 AM, MWF",PHY,009A,PHY 009A,RESSLR 66,A05,Classical Physics,"Nourbakhsh, E",5.0
5911,45157,"8:00 - 10:20 AM, W",PHY,009A,PHY 009A,RESSLR 162,A05,Classical Physics,"Nourbakhsh, E",5.0
5912,45158,"6:10 - 7:00 PM, R",PHY,009A,PHY 009A,PHYSIC 140,A06,Classical Physics,"Nourbakhsh, E",5.0
5913,45158,"1:10 - 3:30 PM, W",PHY,009A,PHY 009A,RESSLR 162,A06,Classical Physics,"Nourbakhsh, E",5.0
5914,45158,"11:00 - 11:50 AM, MWF",PHY,009A,PHY 009A,RESSLR 66,A06,Classical Physics,"Nourbakhsh, E",5.0
5915,45159,"7:10 - 8:00 PM, R",PHY,009A,PHY 009A,PHYSIC 140,A07,Classical Physics,"Nourbakhsh, E",5.0
5916,45159,"3:40 - 6:00 PM, W",PHY,009A,PHY 009A,RESSLR 162,A07,Classical Physics,"Nourbakhsh, E",5.0
5917,45159,"11:00 - 11:50 AM, MWF",PHY,009A,PHY 009A,RESSLR 66,A07,Classical Physics,"Nourbakhsh, E",5.0
5918,37111,"10:30 - 11:50 AM, TR",PHY,009B,PHY 009B,RESSLR 66,A01,Classical Physics,"Weideman, T",5.0
5919,37111,"1:10 - 3:30 PM, T",PHY,009B,PHY 009B,RESSLR 164,A01,Classical Physics,"Weideman, T",5.0
5920,37111,"6:10 - 7:00 PM, W",PHY,009B,PHY 009B,PHYSIC 140,A01,Classical Physics,"Weideman, T",5.0
5921,37112,"10:30 - 11:50 AM, TR",PHY,009B,PHY 009B,RESSLR 66,A02,Classical Physics,"Weideman, T",5.0
5922,37112,"3:40 - 6:00 PM, T",PHY,009B,PHY 009B,RESSLR 164,A02,Classical Physics,"Weideman, T",5.0
5923,37112,"7:10 - 8:00 PM, W",PHY,009B,PHY 009B,PHYSIC 140,A02,Classical Physics,"Weideman, T",5.0
5924,37113,"8:00 - 10:20 AM, W",PHY,009B,PHY 009B,RESSLR 164,A03,Classical Physics,"Weideman, T",5.0
5925,37113,"10:30 - 11:50 AM, TR",PHY,009B,PHY 009B,RESSLR 66,A03,Classical Physics,"Weideman, T",5.0
5926,37113,"5:10 - 6:00 PM, W",PHY,009B,PHY 009B,PHYSIC 140,A03,Classical Physics,"Weideman, T",5.0
5927,37114,"10:30 - 12:50 PM, W",PHY,009B,PHY 009B,RESSLR 164,A04,Classical Physics,"Weideman, T",5.0
5928,37114,"5:10 - 6:00 PM, T",PHY,009B,PHY 009B,PHYSIC 140,A04,Classical Physics,"Weideman, T",5.0
5929,37114,"10:30 - 11:50 AM, TR",PHY,009B,PHY 009B,RESSLR 66,A04,Classical Physics,"Weideman, T",5.0
